id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
p07900_h64,1.4391169786453246,3.328421482804411,0.1860660526827167,0.9195617079734802,0.9750553925388641
p08069_bmi,1.6296355724334717,3.758443173241486,0.5911659118031305,0.7667548298835755,0.921753564243334
p08235_e6r,3.280619239807129,3.3266355409590362,0.5034719556846204,0.4490932047367096,1.08309521792737
p09391_bng,11.629272902695645,4.489293732663667,0.19188858652878885,,0.8271193218640066
p09874_cnq,0.676536375284195,2.6456047959247977,0.540293316666523,0.9147864937782287,0.9761392162767967
p0a6a8_pm5,0.9660404682159424,3.344985000165322,0.7041710246983433,0.8967848658561707,0.861382156984156
p0a776_ctp,2.0625631067450874,3.819786819244798,0.5246719970382372,,0.971513229353576
p0aa04_hip,,,,,0.8649934073631176
p0acc1_sah,0.8010911226272583,0.400558711203605,0.9401632244048683,0.8301222562789917,0.8951473500149814
p0ad64_ma4,0.5455480992794037,4.347168474736898,0.22616800089111572,0.9678207993507385,0.9623410067543698
p10275_056,19.730640411376953,3.152413073687933,0.4110583654995458,0.0001553364796563983,1.0823229716019411
p10275_dht,0.20561117231845855,3.9816277762953654,0.5553915622819808,0.968134343624115,1.1769173779260451
p10599_com,9.87264347076416,4.697778414738828,0.19245606481553787,0.15565133467316628,0.7120003204063067
p11142_bet,4.3205775419871015,2.575234671746943,0.5950702237201585,0.4007106324036916,0.7259969289416109
p11233_nls,3.460823976716572,0.8402046435642516,0.8274574933019013,,0.6653063840318179
p11838_4ay,15.59139289855957,4.027321147392685,0.41264343455840863,0.03870758339762688,0.7341903850932211
p12369_cmp,0.21982454359531403,3.5096546116196565,0.5751652455698387,0.9707928895950317,1.015584491795487
p13423_2hf,16.4380608098245,3.911822792830624,0.36169988272162845,,0.8332528273000406
p15319_xc2,3.893091821670532,2.4112359107824335,0.44298864126914805,0.4657838046550751,0.8074839126637953
p15879_nad,0.32918264269828795,11.28701287291715,0.4053427275244529,0.9286076903343201,1.0230880393770525
p15927_sch,,,,,0.9585500920159943
p18031_ize,1.4093935012817382,1.8417641188675486,0.9207030360909284,0.712755537033081,1.045537475623886
p18031_lzq,5.326268872082104,0.18354677210329462,0.8212909595856894,,0.952942854476009
p19120_7ue,3.4574137582206093,0.2925785029210905,0.7622653587760665,,0.9119288054181706
p19793_cps,17.400758309988685,3.9774176154757277,0.4167755115203541,,0.7618868368291105
p20701_2o7,2.1956406831741333,5.321533598341434,0.5390715968772994,0.6819965958595275,0.9349933243979531
p23458_mi1,0.35875403881073,3.4272919810590827,0.5593726043095522,0.9694932699203491,0.9356052159536183
p24941_kcx,5.456244643746325,2.5845354476968674,0.5646250594438771,,0.7288050480154991
p24941_lq5,5.760383900432702,2.9614419665324188,0.4986654549901905,,0.8109728461344613
p25103_gaw,11.108323455322296,0.6849605917341581,0.582655695294241,,1.0044527574508821
p26043_i3p,12.633369827270508,3.815172228535475,0.29704127832357646,0.05951857750769705,0.7609422939096777
p27694_1ej,3.3460598374997845,4.619869542587839,0.40615997560170236,,0.841204236115685
p28482_hrz,3.0851412678907186,6.213378083788521,0.40380544456379563,,0.9104491645266968
p31016_azh,,,,,0.8581371660912895
